cardMstId,frontSkillMstId,backSkillMstId,autoSkillMstId,questSkillMstId,artMstId,questArtMstId,protectorSkillMstId,teamId,akbMemberMstId,seriesMstId,name,shortName,resourceName,assetBundleName,cardUniqueId,roleType,cardType,cardDetailType,weaponType,setEffectSeriesId,rarity,giveItemMstId,medalCount,attribute,kind,kindDetail,modeType,shaderType,maxLevel,maxAttack,maxMagicAttack,maxDefence,maxMagicDefence,addAttackValue,addMagicAttackValue,addDefenceValue,addMagicDefenceValue,defaultSellPrice,description,evolutionLevel,maxEvolutionLevel,deckCost,materialSkillExp,materialMergeExp,isInfiniteEvolution,isParameterCustomEnabled,isSkillCustomEnabled,isDeckDisabled,isRelease,createdTime
1249,0,0,0,0,0,0,55,0,0,0,Schoolgirl's Uniform (Staff),Schoolgirl's Uniform,1249,card/20201030_mainstory_genjitsu1,612,0,2,22,0,9,3,0,0,0,0,0,0,0,60,0,0,835,1027,0,0,11,13,5000,Schoolgirl's Uniform (Staff) Description,1,0,0,100,1600,0,0,0,0,1,0
1250,0,0,0,0,0,0,55,0,0,0,Schoolgirl's Uniform (Staff),Schoolgirl's Uniform,1250,card/20201030_mainstory_genjitsu1,612,0,2,22,0,9,4,0,0,0,0,0,0,0,70,0,0,1281,1580,0,0,14,17,18500,Schoolgirl's Uniform (Staff) Description,2,0,0,100,5500,0,0,0,0,1,0
1251,0,0,0,0,0,0,55,0,0,0,Schoolgirl's Shoes (Staff),Schoolgirl's Shoes,1251,card/20201030_mainstory_genjitsu1,613,0,2,23,0,9,2,0,0,0,0,0,0,0,50,0,0,218,266,0,0,3,4,1500,Schoolgirl's Shoes (Staff) Description,0,0,0,100,200,0,0,0,0,1,0
1252,0,0,0,0,0,0,55,0,0,0,Schoolgirl's Shoes (Staff),Schoolgirl's Shoes,1252,card/20201030_mainstory_genjitsu1,613,0,2,23,0,9,3,0,0,0,0,0,0,0,60,0,0,828,1020,0,0,11,13,5000,Schoolgirl's Shoes (Staff) Description,1,0,0,100,1600,0,0,0,0,1,0
1253,0,0,0,0,0,0,55,0,0,0,Schoolgirl's Shoes (Staff),Schoolgirl's Shoes,1253,card/20201030_mainstory_genjitsu1,613,0,2,23,0,9,4,0,0,0,0,0,0,0,70,0,0,1284,1583,0,0,14,17,18500,Schoolgirl's Shoes (Staff) Description,2,0,0,100,5500,0,0,0,0,1,0
1254,0,0,0,0,0,0,55,0,0,0,Schoolgirl's Watch (Staff),Schoolgirl's Watch,1254,card/20201030_mainstory_genjitsu1,614,0,2,24,0,9,2,0,0,0,0,0,0,0,50,0,0,221,269,0,0,3,4,1500,Schoolgirl's Watch (Staff) Description,0,0,0,100,200,0,0,0,0,1,0
1255,0,0,0,0,0,0,55,0,0,0,Schoolgirl's Watch (Staff),Schoolgirl's Watch,1255,card/20201030_mainstory_genjitsu1,614,0,2,24,0,9,3,0,0,0,0,0,0,0,60,0,0,831,1023,0,0,11,13,5000,Schoolgirl's Watch (Staff) Description,1,0,0,100,1600,0,0,0,0,1,0
1256,0,0,0,0,0,0,55,0,0,0,Schoolgirl's Watch (Staff),Schoolgirl's Watch,1256,card/20201030_mainstory_genjitsu1,614,0,2,24,0,9,4,0,0,0,0,0,0,0,70,0,0,1287,1586,0,0,14,17,18500,Schoolgirl's Watch (Staff) Description,2,0,0,100,5500,0,0,0,0,1,0
1257,0,0,0,0,434,436,0,0,0,0,Cake Spider,Cake Spider,1257,card/20201008_medal_danzai,615,0,3,61,0,0,4,2,0,3,8,7,0,0,70,533,791,622,764,5,8,6,8,18500,Cake Spider Description,0,0,0,1000,5500,0,0,0,0,1,0
1258,0,0,0,0,435,437,0,0,0,0,Cake Spider,Cake Spider,1258,card/20201008_medal_danzai,615,0,3,61,0,0,5,2,0,3,8,7,1,0,80,657,978,767,943,6,9,7,8,55000,Cake Spider Description,1,0,0,1000,10000,0,0,0,0,1,0
1259,2209,2209,1036,2218,0,0,0,0,0,0,Shell Bow,Shell Bow,1259,card/20201112_r01_tobatsu_seidou,616,0,1,7,17,0,5,2,0,3,0,0,0,0,80,1,1,1,1,0,0,0,0,55000,Shell Bow Description,0,1,99,300,5500,0,1,1,0,1,0
1260,2210,2210,976,2219,0,0,0,0,0,0,Shell Bow,Shell Bow,1260,card/20201112_r01_tobatsu_seidou,616,0,1,7,17,0,6,2,0,3,0,0,0,0,120,1766,2180,939,1158,10,12,5,6,150000,Shell Bow Description,1,1,19,300,5500,0,1,1,0,1,0
1261,2211,2211,1044,2220,0,0,0,0,0,0,Shell Book,Shell Book,1261,card/20201112_r01_tobatsu_seidou,617,0,1,2,4,0,5,2,0,2,0,0,0,0,80,1,1,1,1,0,0,0,0,55000,Shell Book Description,0,1,99,300,5500,0,1,1,0,1,0
1262,2212,2212,2213,2221,0,0,0,0,0,0,Shell Book,Shell Book,1262,card/20201112_r01_tobatsu_seidou,617,0,1,2,4,0,6,2,0,2,0,0,0,0,120,2281,1517,1130,1128,13,8,6,6,150000,Shell Book Description,1,1,19,300,5500,0,1,1,0,1,0
1263,0,0,0,0,0,0,63,0,0,0,Schoolgirl's Headphones (Polearm),Schoolgirl's Headpho,1263,card/20201030_mainstory_genjitsu1,618,0,2,21,0,9,2,0,0,0,0,0,0,0,50,0,0,220,268,0,0,3,4,1500,Schoolgirl's Headphones (Polearm) Description,0,0,0,100,200,0,0,0,0,1,0
1264,0,0,0,0,0,0,63,0,0,0,Schoolgirl's Headphones (Polearm),Schoolgirl's Headpho,1264,card/20201030_mainstory_genjitsu1,618,0,2,21,0,9,3,0,0,0,0,0,0,0,60,0,0,830,1022,0,0,11,13,5000,Schoolgirl's Headphones (Polearm) Description,1,0,0,100,1600,0,0,0,0,1,0
1265,0,0,0,0,0,0,63,0,0,0,Schoolgirl's Headphones (Polearm),Schoolgirl's Headpho,1265,card/20201030_mainstory_genjitsu1,618,0,2,21,0,9,4,0,0,0,0,0,0,0,70,0,0,1286,1585,0,0,14,17,18500,Schoolgirl's Headphones (Polearm) Description,2,0,0,100,5500,0,0,0,0,1,0
1266,0,0,0,0,0,0,63,0,0,0,Schoolgirl's Uniform (Polearm),Schoolgirl's Uniform,1266,card/20201030_mainstory_genjitsu1,619,0,2,22,0,9,2,0,0,0,0,0,0,0,50,0,0,223,271,0,0,3,4,1500,Schoolgirl's Uniform (Polearm) Description,0,0,0,100,200,0,0,0,0,1,0
1267,0,0,0,0,0,0,63,0,0,0,Schoolgirl's Uniform (Polearm),Schoolgirl's Uniform,1267,card/20201030_mainstory_genjitsu1,619,0,2,22,0,9,3,0,0,0,0,0,0,0,60,0,0,833,1025,0,0,11,13,5000,Schoolgirl's Uniform (Polearm) Description,1,0,0,100,1600,0,0,0,0,1,0
1268,0,0,0,0,0,0,63,0,0,0,Schoolgirl's Uniform (Polearm),Schoolgirl's Uniform,1268,card/20201030_mainstory_genjitsu1,619,0,2,22,0,9,4,0,0,0,0,0,0,0,70,0,0,1289,1588,0,0,14,17,18500,Schoolgirl's Uniform (Polearm) Description,2,0,0,100,5500,0,0,0,0,1,0
1269,0,0,0,0,0,0,63,0,0,0,Schoolgirl's Shoes (Polearm),Schoolgirl's Shoes,1269,card/20201030_mainstory_genjitsu1,620,0,2,23,0,9,2,0,0,0,0,0,0,0,50,0,0,226,274,0,0,3,4,1500,Schoolgirl's Shoes (Polearm) Description,0,0,0,100,200,0,0,0,0,1,0
1270,0,0,0,0,0,0,63,0,0,0,Schoolgirl's Shoes (Polearm),Schoolgirl's Shoes,1270,card/20201030_mainstory_genjitsu1,620,0,2,23,0,9,3,0,0,0,0,0,0,0,60,0,0,826,1018,0,0,11,13,5000,Schoolgirl's Shoes (Polearm) Description,1,0,0,100,1600,0,0,0,0,1,0
1271,0,0,0,0,0,0,63,0,0,0,Schoolgirl's Shoes (Polearm),Schoolgirl's Shoes,1271,card/20201030_mainstory_genjitsu1,620,0,2,23,0,9,4,0,0,0,0,0,0,0,70,0,0,1282,1581,0,0,14,17,18500,Schoolgirl's Shoes (Polearm) Description,2,0,0,100,5500,0,0,0,0,1,0
1272,0,0,0,0,0,0,63,0,0,0,Schoolgirl's Watch (Polearm),Schoolgirl's Watch,1272,card/20201030_mainstory_genjitsu1,621,0,2,24,0,9,2,0,0,0,0,0,0,0,50,0,0,219,267,0,0,3,4,1500,Schoolgirl's Watch (Polearm) Description,0,0,0,100,200,0,0,0,0,1,0
1273,0,0,0,0,0,0,63,0,0,0,Schoolgirl's Watch (Polearm),Schoolgirl's Watch,1273,card/20201030_mainstory_genjitsu1,621,0,2,24,0,9,3,0,0,0,0,0,0,0,60,0,0,829,1021,0,0,11,13,5000,Schoolgirl's Watch (Polearm) Description,1,0,0,100,1600,0,0,0,0,1,0
1274,0,0,0,0,0,0,63,0,0,0,Schoolgirl's Watch (Polearm),Schoolgirl's Watch,1274,card/20201030_mainstory_genjitsu1,621,0,2,24,0,9,4,0,0,0,0,0,0,0,70,0,0,1285,1584,0,0,14,17,18500,Schoolgirl's Watch (Polearm) Description,2,0,0,100,5500,0,0,0,0,1,0
1275,0,0,0,0,0,0,57,0,0,0,Schoolgirl's Headphones (Blade),Schoolgirl's Headpho,1275,card/20201030_mainstory_genjitsu1,622,0,2,21,0,9,2,0,0,0,0,0,0,0,50,0,0,222,270,0,0,3,4,1500,Schoolgirl's Headphones (Blade) Description,0,0,0,100,200,0,0,0,0,1,0
1276,0,0,0,0,0,0,57,0,0,0,Schoolgirl's Headphones (Blade),Schoolgirl's Headpho,1276,card/20201030_mainstory_genjitsu1,622,0,2,21,0,9,3,0,0,0,0,0,0,0,60,0,0,832,1024,0,0,11,13,5000,Schoolgirl's Headphones (Blade) Description,1,0,0,100,1600,0,0,0,0,1,0
1277,0,0,0,0,0,0,57,0,0,0,Schoolgirl's Headphones (Blade),Schoolgirl's Headpho,1277,card/20201030_mainstory_genjitsu1,622,0,2,21,0,9,4,0,0,0,0,0,0,0,70,0,0,1288,1587,0,0,14,17,18500,Schoolgirl's Headphones (Blade) Description,2,0,0,100,5500,0,0,0,0,1,0
1278,0,0,0,0,0,0,57,0,0,0,Schoolgirl's Uniform (Blade),Schoolgirl's Uniform,1278,card/20201030_mainstory_genjitsu1,623,0,2,22,0,9,2,0,0,0,0,0,0,0,50,0,0,225,273,0,0,3,4,1500,Schoolgirl's Uniform (Blade) Description,0,0,0,100,200,0,0,0,0,1,0
1279,0,0,0,0,0,0,57,0,0,0,Schoolgirl's Uniform (Blade),Schoolgirl's Uniform,1279,card/20201030_mainstory_genjitsu1,623,0,2,22,0,9,3,0,0,0,0,0,0,0,60,0,0,835,1027,0,0,11,13,5000,Schoolgirl's Uniform (Blade) Description,1,0,0,100,1600,0,0,0,0,1,0
1280,0,0,0,0,0,0,57,0,0,0,Schoolgirl's Uniform (Blade),Schoolgirl's Uniform,1280,card/20201030_mainstory_genjitsu1,623,0,2,22,0,9,4,0,0,0,0,0,0,0,70,0,0,1281,1580,0,0,14,17,18500,Schoolgirl's Uniform (Blade) Description,2,0,0,100,5500,0,0,0,0,1,0
1281,0,0,0,0,0,0,57,0,0,0,Schoolgirl's Shoes (Blade),Schoolgirl's Shoes,1281,card/20201030_mainstory_genjitsu1,624,0,2,23,0,9,2,0,0,0,0,0,0,0,50,0,0,218,266,0,0,3,4,1500,Schoolgirl's Shoes (Blade) Description,0,0,0,100,200,0,0,0,0,1,0
1282,0,0,0,0,0,0,57,0,0,0,Schoolgirl's Shoes (Blade),Schoolgirl's Shoes,1282,card/20201030_mainstory_genjitsu1,624,0,2,23,0,9,3,0,0,0,0,0,0,0,60,0,0,828,1020,0,0,11,13,5000,Schoolgirl's Shoes (Blade) Description,1,0,0,100,1600,0,0,0,0,1,0
1283,0,0,0,0,0,0,57,0,0,0,Schoolgirl's Shoes (Blade),Schoolgirl's Shoes,1283,card/20201030_mainstory_genjitsu1,624,0,2,23,0,9,4,0,0,0,0,0,0,0,70,0,0,1284,1583,0,0,14,17,18500,Schoolgirl's Shoes (Blade) Description,2,0,0,100,5500,0,0,0,0,1,0
1284,0,0,0,0,0,0,57,0,0,0,Schoolgirl's Watch (Blade),Schoolgirl's Watch,1284,card/20201030_mainstory_genjitsu1,625,0,2,24,0,9,2,0,0,0,0,0,0,0,50,0,0,221,269,0,0,3,4,1500,Schoolgirl's Watch (Blade) Description,0,0,0,100,200,0,0,0,0,1,0
1285,0,0,0,0,0,0,57,0,0,0,Schoolgirl's Watch (Blade),Schoolgirl's Watch,1285,card/20201030_mainstory_genjitsu1,625,0,2,24,0,9,3,0,0,0,0,0,0,0,60,0,0,831,1023,0,0,11,13,5000,Schoolgirl's Watch (Blade) Description,1,0,0,100,1600,0,0,0,0,1,0
1286,0,0,0,0,0,0,57,0,0,0,Schoolgirl's Watch (Blade),Schoolgirl's Watch,1286,card/20201030_mainstory_genjitsu1,625,0,2,24,0,9,4,0,0,0,0,0,0,0,70,0,0,1287,1586,0,0,14,17,18500,Schoolgirl's Watch (Blade) Description,2,0,0,100,5500,0,0,0,0,1,0
1287,0,0,0,0,0,0,49,0,0,0,Schoolgirl's Headphones (Instrument),Schoolgirl's Headpho,1287,card/20201030_mainstory_genjitsu1,626,0,2,21,0,9,2,0,0,0,0,0,0,0,50,0,0,224,272,0,0,3,4,1500,Schoolgirl's Headphones (Instrument) Description,0,0,0,100,200,0,0,0,0,1,0
1288,0,0,0,0,0,0,49,0,0,0,Schoolgirl's Headphones (Instrument),Schoolgirl's Headpho,1288,card/20201030_mainstory_genjitsu1,626,0,2,21,0,9,3,0,0,0,0,0,0,0,60,0,0,834,1026,0,0,11,13,5000,Schoolgirl's Headphones (Instrument) Description,1,0,0,100,1600,0,0,0,0,1,0
1289,0,0,0,0,0,0,49,0,0,0,Schoolgirl's Headphones (Instrument),Schoolgirl's Headpho,1289,card/20201030_mainstory_genjitsu1,626,0,2,21,0,9,4,0,0,0,0,0,0,0,70,0,0,1290,1589,0,0,14,17,18500,Schoolgirl's Headphones (Instrument) Description,2,0,0,100,5500,0,0,0,0,1,0
1290,0,0,0,0,0,0,49,0,0,0,Schoolgirl's Uniform (Instrument),Schoolgirl's Uniform,1290,card/20201030_mainstory_genjitsu1,627,0,2,22,0,9,2,0,0,0,0,0,0,0,50,0,0,217,265,0,0,3,4,1500,Schoolgirl's Uniform (Instrument) Description,0,0,0,100,200,0,0,0,0,1,0
1291,0,0,0,0,0,0,49,0,0,0,Schoolgirl's Uniform (Instrument),Schoolgirl's Uniform,1291,card/20201030_mainstory_genjitsu1,627,0,2,22,0,9,3,0,0,0,0,0,0,0,60,0,0,827,1019,0,0,11,13,5000,Schoolgirl's Uniform (Instrument) Description,1,0,0,100,1600,0,0,0,0,1,0
1292,0,0,0,0,0,0,49,0,0,0,Schoolgirl's Uniform (Instrument),Schoolgirl's Uniform,1292,card/20201030_mainstory_genjitsu1,627,0,2,22,0,9,4,0,0,0,0,0,0,0,70,0,0,1283,1582,0,0,14,17,18500,Schoolgirl's Uniform (Instrument) Description,2,0,0,100,5500,0,0,0,0,1,0
1293,0,0,0,0,0,0,49,0,0,0,Schoolgirl's Shoes (Instrument),Schoolgirl's Shoes,1293,card/20201030_mainstory_genjitsu1,628,0,2,23,0,9,2,0,0,0,0,0,0,0,50,0,0,220,268,0,0,3,4,1500,Schoolgirl's Shoes (Instrument) Description,0,0,0,100,200,0,0,0,0,1,0
1294,0,0,0,0,0,0,49,0,0,0,Schoolgirl's Shoes (Instrument),Schoolgirl's Shoes,1294,card/20201030_mainstory_genjitsu1,628,0,2,23,0,9,3,0,0,0,0,0,0,0,60,0,0,830,1022,0,0,11,13,5000,Schoolgirl's Shoes (Instrument) Description,1,0,0,100,1600,0,0,0,0,1,0
1295,0,0,0,0,0,0,49,0,0,0,Schoolgirl's Shoes (Instrument),Schoolgirl's Shoes,1295,card/20201030_mainstory_genjitsu1,628,0,2,23,0,9,4,0,0,0,0,0,0,0,70,0,0,1286,1585,0,0,14,17,18500,Schoolgirl's Shoes (Instrument) Description,2,0,0,100,5500,0,0,0,0,1,0
1296,0,0,0,0,0,0,49,0,0,0,Schoolgirl's Watch (Instrument),Schoolgirl's Watch,1296,card/20201030_mainstory_genjitsu1,629,0,2,24,0,9,2,0,0,0,0,0,0,0,50,0,0,223,271,0,0,3,4,1500,Schoolgirl's Watch (Instrument) Description,0,0,0,100,200,0,0,0,0,1,0
1297,0,0,0,0,0,0,49,0,0,0,Schoolgirl's Watch (Instrument),Schoolgirl's Watch,1297,card/20201030_mainstory_genjitsu1,629,0,2,24,0,9,3,0,0,0,0,0,0,0,60,0,0,833,1025,0,0,11,13,5000,Schoolgirl's Watch (Instrument) Description,1,0,0,100,1600,0,0,0,0,1,0
1298,0,0,0,0,0,0,49,0,0,0,Schoolgirl's Watch (Instrument),Schoolgirl's Watch,1298,card/20201030_mainstory_genjitsu1,629,0,2,24,0,9,4,0,0,0,0,0,0,0,70,0,0,1289,1588,0,0,14,17,18500,Schoolgirl's Watch (Instrument) Description,2,0,0,100,5500,0,0,0,0,1,0
1299,2095,2095,972,2103,0,0,0,0,0,0,Flail of Masochism,Flail of Masochism,1299,card/20201130_gacha_shukujo,630,0,1,6,11,0,5,2,64,3,0,0,0,0,80,1560,1259,834,675,14,11,7,6,55000,Flail of Masochism Description,0,0,18,1000,5500,0,0,0,0,1,0
1300,2095,2095,972,2103,0,0,0,0,0,0,Flail of Masochism,Flail of Masochism,1300,card/20201130_gacha_shukujo,630,0,1,6,11,0,6,2,64,3,0,0,0,0,120,2369,1912,1258,1017,13,11,7,5,150000,Flail of Masochism Description,1,0,18,1000,10000,0,0,0,0,1,0
1301,3322,3322,986,3417,0,0,0,0,0,0,Violin of Justice,Violin of Justice,1301,card/20201130_gacha_shukujo,631,0,1,1,3,0,5,2,64,3,0,0,0,0,80,1552,1548,577,575,14,14,5,5,55000,Violin of Justice Description,0,0,18,1000,5500,0,0,0,0,1,0
1302,3322,3322,986,3417,0,0,0,0,0,0,Violin of Justice,Violin of Justice,1302,card/20201130_gacha_shukujo,631,0,1,1,3,0,6,2,64,3,0,0,0,0,120,2371,2367,879,877,13,13,5,5,150000,Violin of Justice Description,1,0,18,1000,10000,0,0,0,0,1,0
1303,3312,3312,986,3407,0,0,0,0,0,0,Assassin's Notes,Assassin's Notes,1303,card/20201105_weapon_mcp,632,0,1,2,4,0,5,2,64,3,0,0,0,0,80,1257,1550,671,826,11,14,6,7,55000,Assassin's Notes Description,0,0,18,1000,5500,0,0,0,0,1,0
1304,3312,3312,986,3407,0,0,0,0,0,0,Assassin's Notes,Assassin's Notes,1304,card/20201105_weapon_mcp,632,0,1,2,4,0,6,2,64,3,0,0,0,0,120,1920,2369,1023,1260,11,13,5,7,150000,Assassin's Notes Description,1,0,18,1000,10000,0,0,0,0,1,0
1305,1808,1808,982,1822,0,0,0,0,0,0,Path of Regret,Path of Regret,1305,card/20201130_gacha_shukujo,633,0,1,3,5,0,5,2,64,2,0,0,0,0,80,1259,1552,673,828,11,14,6,7,55000,Path of Regret Description,0,0,18,1000,5500,0,0,0,0,1,0
1306,1808,1808,982,1822,0,0,0,0,0,0,Path of Regret,Path of Regret,1306,card/20201130_gacha_shukujo,633,0,1,3,5,0,6,2,64,2,0,0,0,0,120,1922,2371,1025,1262,11,13,5,7,150000,Path of Regret Description,1,0,18,1000,10000,0,0,0,0,1,0
1307,995,995,1034,30,0,0,0,0,0,0,Halberd of Deceit,Halberd of Deceit,1307,card/20201130_gacha_shukujo,634,0,1,8,19,0,4,2,8,3,0,0,0,0,70,908,904,488,486,10,10,5,5,18500,Halberd of Deceit Description,0,0,14,300,1600,0,0,0,0,1,0
1308,995,995,1034,30,0,0,0,0,0,0,Halberd of Deceit,Halberd of Deceit,1308,card/20201130_gacha_shukujo,634,0,1,8,19,0,5,2,8,3,0,0,0,0,80,1074,1070,577,575,10,10,5,5,55000,Halberd of Deceit Description,1,0,14,300,5500,0,0,0,0,1,0
1309,1026,1026,1045,2012,0,0,0,0,0,0,Big Talk,Big Talk,1309,card/20201130_gacha_shukujo,635,0,1,4,6,0,4,2,8,1,0,0,0,0,70,910,906,490,488,10,10,5,5,18500,Big Talk Description,0,0,14,300,1600,0,0,0,0,1,0
1310,1026,1026,1045,2012,0,0,0,0,0,0,Big Talk,Big Talk,1310,card/20201130_gacha_shukujo,635,0,1,4,6,0,5,2,8,1,0,0,0,0,80,1066,1062,569,567,10,10,5,5,55000,Big Talk Description,1,0,14,300,5500,0,0,0,0,1,0
1311,2101,2101,1040,2109,0,0,0,0,0,0,Absolute Zero,Absolute Zero,1311,card/20201130_gacha_shukujo,636,0,1,7,17,0,4,2,8,2,0,0,0,0,70,902,898,482,480,10,10,5,5,18500,Absolute Zero Description,0,0,14,300,1600,0,0,0,0,1,0
1312,2101,2101,1040,2109,0,0,0,0,0,0,Absolute Zero,Absolute Zero,1312,card/20201130_gacha_shukujo,636,0,1,7,17,0,5,2,8,2,0,0,0,0,80,1068,1064,571,569,10,10,5,5,55000,Absolute Zero Description,1,0,14,300,5500,0,0,0,0,1,0
1313,1007,1007,1049,2110,0,0,0,0,0,0,Cardinal Flute,Cardinal Flute,1313,card/20201130_gacha_shukujo,637,0,1,1,1,0,4,2,8,1,0,0,0,0,70,904,900,484,482,10,10,5,5,18500,Cardinal Flute Description,0,0,14,300,1600,0,0,0,0,1,0
1314,1007,1007,1049,2110,0,0,0,0,0,0,Cardinal Flute,Cardinal Flute,1314,card/20201130_gacha_shukujo,637,0,1,1,1,0,5,2,8,1,0,0,0,0,80,1070,1066,573,571,10,10,5,5,55000,Cardinal Flute Description,1,0,14,300,5500,0,0,0,0,1,0
1315,0,0,0,0,498,500,0,0,0,0,"Odio, Song of the Black Lily","Odio, Song of the Bl",1315,card/20201130_gacha_shukujo,638,0,3,61,0,0,5,2,64,3,12,14,0,0,80,1152,1148,1156,1154,10,10,10,10,55000,"Odio, Song of the Black Lily Description",0,0,0,1000,5500,0,0,0,0,1,0
1316,0,0,0,0,499,501,0,0,0,0,"Odio, Song of the Black Lily","Odio, Song of the Bl",1316,card/20201130_gacha_shukujo,638,0,3,61,0,0,6,2,64,3,12,14,1,0,120,1739,1735,1743,1741,10,10,10,10,150000,"Odio, Song of the Black Lily Description",1,0,0,1000,10000,0,0,0,0,1,0
1317,0,0,0,0,0,0,31,0,0,0,Deep Sea Barrette (Polearm),Deep Sea Barrette,1317,card/20201203_tower_shinbuchi2,639,0,2,21,0,5,3,0,0,0,0,0,0,0,60,0,0,833,1025,0,0,11,13,5000,Deep Sea Barrette (Polearm) Description,0,0,0,100,200,0,0,0,0,1,0
1318,0,0,0,0,0,0,31,0,0,0,Deep Sea Barrette (Polearm),Deep Sea Barrette,1318,card/20201203_tower_shinbuchi2,639,0,2,21,0,5,4,0,0,0,0,0,0,0,70,0,0,1414,1743,0,0,15,19,18500,Deep Sea Barrette (Polearm) Description,1,0,0,100,1600,0,0,0,0,1,0
1319,0,0,0,0,0,0,31,0,0,0,Deep Sea Barrette (Polearm),Deep Sea Barrette,1319,card/20201203_tower_shinbuchi2,639,0,2,21,0,5,5,0,0,0,0,0,0,0,80,0,0,1742,2149,0,0,16,20,55000,Deep Sea Barrette (Polearm) Description,2,0,0,100,5500,0,0,0,0,1,0
1320,0,0,0,0,0,0,31,0,0,0,Deep Sea Dress (Polearm),Deep Sea Dress,1320,card/20201203_tower_shinbuchi2,640,0,2,22,0,5,3,0,0,0,0,0,0,0,60,0,0,826,1018,0,0,11,13,5000,Deep Sea Dress (Polearm) Description,0,0,0,100,200,0,0,0,0,1,0
1321,0,0,0,0,0,0,31,0,0,0,Deep Sea Dress (Polearm),Deep Sea Dress,1321,card/20201203_tower_shinbuchi2,640,0,2,22,0,5,4,0,0,0,0,0,0,0,70,0,0,1407,1736,0,0,15,19,18500,Deep Sea Dress (Polearm) Description,1,0,0,100,1600,0,0,0,0,1,0
1322,0,0,0,0,0,0,31,0,0,0,Deep Sea Dress (Polearm),Deep Sea Dress,1322,card/20201203_tower_shinbuchi2,640,0,2,22,0,5,5,0,0,0,0,0,0,0,80,0,0,1735,2142,0,0,16,20,55000,Deep Sea Dress (Polearm) Description,2,0,0,100,5500,0,0,0,0,1,0
1323,0,0,0,0,0,0,31,0,0,0,Deep Sea Heels (Polearm),Deep Sea Heels,1323,card/20201203_tower_shinbuchi2,641,0,2,23,0,5,3,0,0,0,0,0,0,0,60,0,0,829,1021,0,0,11,13,5000,Deep Sea Heels (Polearm) Description,0,0,0,100,200,0,0,0,0,1,0
1324,0,0,0,0,0,0,31,0,0,0,Deep Sea Heels (Polearm),Deep Sea Heels,1324,card/20201203_tower_shinbuchi2,641,0,2,23,0,5,4,0,0,0,0,0,0,0,70,0,0,1410,1739,0,0,15,19,18500,Deep Sea Heels (Polearm) Description,1,0,0,100,1600,0,0,0,0,1,0
1325,0,0,0,0,0,0,31,0,0,0,Deep Sea Heels (Polearm),Deep Sea Heels,1325,card/20201203_tower_shinbuchi2,641,0,2,23,0,5,5,0,0,0,0,0,0,0,80,0,0,1738,2145,0,0,16,20,55000,Deep Sea Heels (Polearm) Description,2,0,0,100,5500,0,0,0,0,1,0
1326,0,0,0,0,0,0,31,0,0,0,Deep Sea Gloves (Polearm),Deep Sea Gloves,1326,card/20201203_tower_shinbuchi2,642,0,2,24,0,5,3,0,0,0,0,0,0,0,60,0,0,832,1024,0,0,11,13,5000,Deep Sea Gloves (Polearm) Description,0,0,0,100,200,0,0,0,0,1,0
1327,0,0,0,0,0,0,31,0,0,0,Deep Sea Gloves (Polearm),Deep Sea Gloves,1327,card/20201203_tower_shinbuchi2,642,0,2,24,0,5,4,0,0,0,0,0,0,0,70,0,0,1413,1742,0,0,15,19,18500,Deep Sea Gloves (Polearm) Description,1,0,0,100,1600,0,0,0,0,1,0
1328,0,0,0,0,0,0,31,0,0,0,Deep Sea Gloves (Polearm),Deep Sea Gloves,1328,card/20201203_tower_shinbuchi2,642,0,2,24,0,5,5,0,0,0,0,0,0,0,80,0,0,1741,2148,0,0,16,20,55000,Deep Sea Gloves (Polearm) Description,2,0,0,100,5500,0,0,0,0,1,0
1329,0,0,0,0,0,0,19,0,0,0,Deep Sea Barrette (Tome),Deep Sea Barrette,1329,card/20201203_tower_shinbuchi2,643,0,2,21,0,5,3,0,0,0,0,0,0,0,60,0,0,835,1027,0,0,11,13,5000,Deep Sea Barrette (Tome) Description,0,0,0,100,200,0,0,0,0,1,0
1330,0,0,0,0,0,0,19,0,0,0,Deep Sea Barrette (Tome),Deep Sea Barrette,1330,card/20201203_tower_shinbuchi2,643,0,2,21,0,5,4,0,0,0,0,0,0,0,70,0,0,1406,1735,0,0,15,19,18500,Deep Sea Barrette (Tome) Description,1,0,0,100,1600,0,0,0,0,1,0
1331,0,0,0,0,0,0,19,0,0,0,Deep Sea Barrette (Tome),Deep Sea Barrette,1331,card/20201203_tower_shinbuchi2,643,0,2,21,0,5,5,0,0,0,0,0,0,0,80,0,0,1734,2141,0,0,16,20,55000,Deep Sea Barrette (Tome) Description,2,0,0,100,5500,0,0,0,0,1,0
1332,0,0,0,0,0,0,19,0,0,0,Deep Sea Dress (Tome),Deep Sea Dress,1332,card/20201203_tower_shinbuchi2,644,0,2,22,0,5,3,0,0,0,0,0,0,0,60,0,0,828,1020,0,0,11,13,5000,Deep Sea Dress (Tome) Description,0,0,0,100,200,0,0,0,0,1,0
1333,0,0,0,0,0,0,19,0,0,0,Deep Sea Dress (Tome),Deep Sea Dress,1333,card/20201203_tower_shinbuchi2,644,0,2,22,0,5,4,0,0,0,0,0,0,0,70,0,0,1409,1738,0,0,15,19,18500,Deep Sea Dress (Tome) Description,1,0,0,100,1600,0,0,0,0,1,0
