skillMstId,category,setEffectSeriesId,name,description,attackEffect,sp,maxLevel,resourceName,type,typeLabel,primaryIcon,secondaryIcon,rangeIcon,autoSkillPercentageType
3267,1,0,Hailstorm of Onslaught (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.ATK.,0,22,15,,8,multiple enemies,1,14,2,0
3268,1,0,Rampart of Black Ice (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly increases own P.DEF and M.DEF.,0,22,15,,6,Multiple Enemies/Self,1,13,2,0
3271,1,0,Water God's Prestige (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.ATK and M.ATK.,0,22,15,,8,multiple enemies,1,18,2,0
3274,1,0,Gale of Exorcism (IV),Deals massive M.DMG to 1 enemy.,0,18,15,,1,Single Enemy,2,0,1,0
3275,1,0,Wind Technique of the Twin Songs (III),"Deals great M.DMG to 1 enemy,\nadding 5 hits to your combo during a combo chance.",0,20,15,,509,Single Enemy,2,24,1,0
3276,1,0,Evil Gust of Leeching (III),Deals great M.DMG to 1 enemy.\nSlightly restores own HP.,0,19,15,,3,Single Enemy/Self,2,3,1,0
3279,1,0,Evil Gust of Onslaught (III),Deals great M.DMG to 1 enemy.\nSlightly reduces enemy's M.ATK.,0,19,15,,7,Single Enemy,2,16,1,0
3280,1,0,Evil Gale of Defense (III),Deals great M.DMG to 1 enemy.\nSlightly reduces enemy's M.DEF.,0,19,15,,7,Single Enemy,2,17,1,0
3281,1,0,Type 3 (Emerald Lightning),Deals great M.DMG to 1 enemy.\nSlightly increases own M.ATK and M.DEF.,0,19,15,,5,Single Enemy/Self,2,12,1,0
3286,1,0,Torrent of Exorcism (III),Deals great M.DMG to 1 to 2 enemies.,0,21,15,,2,multiple enemies,2,0,2,0
3288,1,0,Evil Hail of Leeching (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly restores own HP.,0,22,15,,4,Multiple Enemies/Self,2,3,2,0
3289,1,0,Evil Hail of Protection (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly increases own M.DEF.,0,22,15,,6,Multiple Enemies/Self,2,7,2,0
3290,1,0,Evil Hail of Assault (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly increases own M.ATK.,0,22,15,,6,Multiple Enemies/Self,2,6,2,0
3291,1,0,Evil Hail of Defense (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly reduces enemy's M.DEF.,0,22,15,,8,multiple enemies,2,17,2,0
3293,1,0,Thin Ice Containment (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly increases own P.DEF and M.DEF.,0,22,15,,6,Multiple Enemies/Self,2,13,2,0
3300,1,0,Curse of Demolition (IV),Massively reduces 1 enemy's P.DEF.,0,18,15,,43,Single Enemy,15,0,1,0
3301,1,0,Curse of Debilitation (IV),Massively reduces 1 enemy's M.ATK.,0,18,15,,43,Single Enemy,16,0,1,0
3302,1,0,Curse of Disenchantment (IV),Massively reduces 1 enemy's M.DEF.,0,18,15,,43,Single Enemy,17,0,1,0
3303,1,0,Shackle Curse (III),Greatly reduces P.ATK and P.DEF of 1 enemy.,0,19,15,,43,Single Enemy,19,0,1,0
3305,1,0,Curse of Submission (III),Greatly reduces 1 enemy's P.DEF and M.DEF.,0,19,15,,43,Single Enemy,23,0,1,0
3306,1,0,Curse of Corrosion (III),Greatly reduces 1 enemy's P.ATK and M.ATK.,0,19,15,,43,Single Enemy,18,0,1,0
3311,1,0,Incantation of Shackles (III),Greatly reduces P.ATK and P.DEF of 1 to 2 enemies.,0,22,15,,44,multiple enemies,19,0,2,0
3312,1,0,Exorcist's Incantation (III),Greatly reduces M.ATK and M.DEF of 1 to 2 enemies.,0,22,15,,44,multiple enemies,22,0,2,0
3313,1,0,Incantation of Submission (III),Greatly reduces P.DEF and M.DEF of 1 to 2 enemies.,0,22,15,,44,multiple enemies,23,0,2,0
3314,1,0,Incantation of Corrosion (III),Greatly reduces P.ATK and M.ATK of 1 to 2 enemies.,0,22,15,,44,multiple enemies,18,0,2,0
3317,1,0,Sorcerer's Waltz (IV),Massively increases 1 ally's M.ATK.,0,18,15,,41,Single Ally/Self,6,0,1,0
3318,1,0,Barrier Master's Serenade (IV),Massively increases M.DEF of 1 ally.,0,18,15,,41,Single Ally/Self,7,0,1,0
3322,1,0,Hero's Rhapsody (III),Greatly increases 1 ally's P.ATK and M.ATK.,0,18,15,,41,Single Ally/Self,8,0,1,0
3328,1,0,Sage's Gospel (III),Greatly increases M.ATK and M.DEF of 1 to 2 allies.,0,22,15,,42,Multiple Allies/Self,12,0,2,0
3329,1,0,Holy Knight's Gospel (III),Greatly increases P.DEF and M.DEF of 1 to 2 allies.,0,22,15,,42,Multiple Allies/Self,13,0,2,0
3330,1,0,Hero's Harmony (III),Greatly increases P.ATK and M.ATK of 1 to 2 allies.,0,23,15,,42,Multiple Allies/Self,8,0,2,0
3332,1,0,Angel's Breath (III),Greatly restores HP\nand 20 SP to 1 to 2 allies.,0,23,15,,272,Multiple Allies/Self,3,31,2,0
3335,1,0,Staff of Assault (II),Restores HP to 2 allies.\nSlightly increases ally's M.ATK. ,0,26,15,,37,Multiple Allies/Self,3,6,3,0
3336,1,0,Staff of Protection (II),Restores HP to 2 allies.\nSlightly increases ally's M.DEF. ,0,26,15,,37,Multiple Allies/Self,3,7,3,0
3337,1,0,Breath of Protection (II),Restores HP to 2 allies.\nSlightly increases ally's P.DEF. ,0,26,15,,37,Multiple Allies/Self,3,5,3,0
3339,1,0,Staff of Assault (III),Greatly restores HP to 1 to 2 allies.\nSlightly increases ally's M.ATK.,0,22,15,,38,Multiple Allies/Self,3,6,2,0
3340,1,0,Staff of Protection (III),Greatly restores HP to 1 to 2 allies.\nSlightly increases ally's M.DEF.,0,22,15,,38,Multiple Allies/Self,3,7,2,0
3342,1,0,Inferno of Exorcism (III),Deals great M.DMG to 1 to 2 enemies.,0,21,15,,2,multiple enemies,2,0,2,0
3344,1,0,Evil Blaze of Leeching (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly restores own HP.,0,22,15,,4,Multiple Enemies/Self,2,3,2,0
3347,1,0,Evil Blaze of Defense (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly reduces enemy's M.DEF.,0,22,15,,8,multiple enemies,2,17,2,0
3348,1,0,Evil Blaze Onslaught (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly reduces enemy's M.ATK.,0,22,15,,8,multiple enemies,2,16,2,0
3356,4,0,Flames of Leeching (III),Deals great P.DMG to 1 enemy.\nSlightly restores own HP.,0,19,15,,3,Single Enemy/Self,1,3,1,0
3358,4,0,Flames of Assault (III),Deals great P.DMG to 1 enemy.\nSlightly increases own P.ATK.,0,19,15,,5,Single Enemy/Self,1,4,1,0
3359,4,0,Flames of Defense (III),Deals great P.DMG to 1 enemy.\nSlightly reduces enemy's P.DEF.,0,19,15,,7,Single Enemy,1,15,1,0
3360,4,0,Blazing Onslaught (III),Deals great P.DMG to 1 enemy.\nSlightly reduces enemy's P.ATK.,0,19,15,,7,Single Enemy,1,14,1,0
3361,4,0,Barricade of Heat (III),Deals great P.DMG to 1 enemy.\nSlightly increases own P.DEF and M.DEF.,0,19,15,,5,Single Enemy/Self,1,13,1,0
3362,4,0,Type 3 (Catastrophic Flame),Deals great P.DMG to 1 enemy.\nSlightly increases own P.ATK and P.DEF.,0,19,15,,5,Single Enemy/Self,1,9,1,0
3368,4,0,Hailstorm of Protection (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly increases own P.DEF.,0,22,15,,6,Multiple Enemies/Self,1,5,2,0
3369,4,0,Hailstorm of Assault (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly increases own P.ATK.,0,22,15,,6,Multiple Enemies/Self,1,4,2,0
3370,4,0,Hailstorm of Defense (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.DEF.,0,22,15,,8,multiple enemies,1,15,2,0
3371,4,0,Hailstorm of Onslaught (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.ATK.,0,22,15,,8,multiple enemies,1,14,2,0
3372,4,0,Rampart of Black Ice (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly increases own P.DEF and M.DEF.,0,22,15,,6,Multiple Enemies/Self,1,13,2,0
3375,4,0,Water God's Prestige (III),Deals great P.DMG to 1 to 2 enemies.\nSlightly reduces enemy's P.ATK and M.ATK.,0,22,15,,8,multiple enemies,1,18,2,0
3377,4,0,Wind Technique of the Twin Songs (III),"Deals great M.DMG to 1 enemy,\nadding 5 hits to your combo during a combo chance.",0,20,15,,509,Single Enemy,2,24,1,0
3378,4,0,Evil Gust of Leeching (III),Deals great M.DMG to 1 enemy.\nSlightly restores own HP.,0,19,15,,3,Single Enemy/Self,2,3,1,0
3381,4,0,Evil Gust of Onslaught (III),Deals great M.DMG to 1 enemy.\nSlightly reduces enemy's M.ATK.,0,19,15,,7,Single Enemy,2,16,1,0
3382,4,0,Evil Gale of Defense (III),Deals great M.DMG to 1 enemy.\nSlightly reduces enemy's M.DEF.,0,19,15,,7,Single Enemy,2,17,1,0
3383,4,0,Type 3 (Emerald Lightning),Deals great M.DMG to 1 enemy.\nSlightly increases own M.ATK and M.DEF.,0,19,15,,5,Single Enemy/Self,2,12,1,0
3389,4,0,Evil Hail of Leeching (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly restores own HP.,0,22,15,,4,Multiple Enemies/Self,2,3,2,0
3390,4,0,Evil Hail of Protection (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly increases own M.DEF.,0,22,15,,6,Multiple Enemies/Self,2,7,2,0
3391,4,0,Evil Hail of Assault (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly increases own M.ATK.,0,22,15,,6,Multiple Enemies/Self,2,6,2,0
3392,4,0,Evil Hail of Defense (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly reduces enemy's M.DEF.,0,22,15,,8,multiple enemies,2,17,2,0
3394,4,0,Thin Ice Containment (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly increases own P.DEF and M.DEF.,0,22,15,,6,Multiple Enemies/Self,2,13,2,0
3399,4,0,Curse of Demolition (IV),Massively reduces 1 enemy's P.DEF.,0,18,15,,43,Single Enemy,15,0,1,0
3400,4,0,Curse of Debilitation (IV),Massively reduces 1 enemy's M.ATK.,0,18,15,,43,Single Enemy,16,0,1,0
3401,4,0,Curse of Disenchantment (IV),Massively reduces 1 enemy's M.DEF.,0,18,15,,43,Single Enemy,17,0,1,0
3402,4,0,Shackle Curse (III),Greatly reduces P.ATK and P.DEF of 1 enemy.,0,19,15,,43,Single Enemy,19,0,1,0
3404,4,0,Curse of Submission (III),Greatly reduces 1 enemy's P.DEF and M.DEF.,0,19,15,,43,Single Enemy,23,0,1,0
3405,4,0,Curse of Corrosion (III),Greatly reduces 1 enemy's P.ATK and M.ATK.,0,19,15,,43,Single Enemy,18,0,1,0
3406,4,0,Incantation of Shackles (III),Greatly reduces P.ATK and P.DEF of 1 to 2 enemies.,0,22,15,,44,multiple enemies,19,0,2,0
3407,4,0,Exorcist's Incantation (III),Greatly reduces M.ATK and M.DEF of 1 to 2 enemies.,0,22,15,,44,multiple enemies,22,0,2,0
3408,4,0,Incantation of Submission (III),Greatly reduces P.DEF and M.DEF of 1 to 2 enemies.,0,22,15,,44,multiple enemies,23,0,2,0
3409,4,0,Incantation of Corrosion (III),Greatly reduces P.ATK and M.ATK of 1 to 2 enemies.,0,22,15,,44,multiple enemies,18,0,2,0
3412,4,0,Sorcerer's Waltz (IV),Massively increases 1 ally's M.ATK.,0,18,15,,41,Single Ally/Self,6,0,1,0
3413,4,0,Barrier Master's Serenade (IV),Massively increases M.DEF of 1 ally.,0,18,15,,41,Single Ally/Self,7,0,1,0
3417,4,0,Hero's Rhapsody (III),Greatly increases 1 ally's P.ATK and M.ATK.,0,18,15,,41,Single Ally/Self,8,0,1,0
3419,4,0,Sage's Gospel (III),Greatly increases M.ATK and M.DEF of 1 to 2 allies.,0,22,15,,42,Multiple Allies/Self,12,0,2,0
3420,4,0,Holy Knight's Gospel (III),Greatly increases P.DEF and M.DEF of 1 to 2 allies.,0,22,15,,42,Multiple Allies/Self,13,0,2,0
3421,4,0,Hero's Harmony (III),Greatly increases P.ATK and M.ATK of 1 to 2 allies.,0,23,15,,42,Multiple Allies/Self,8,0,2,0
3423,4,0,Angel's Breath (III),Greatly restores HP\nand 20 SP to 1 to 2 allies.,0,23,15,,272,Multiple Allies/Self,3,31,2,0
3426,4,0,Staff of Assault (II),Restores HP to 2 allies.\nSlightly increases ally's M.ATK. ,0,26,15,,37,Multiple Allies/Self,3,6,3,0
3427,4,0,Staff of Protection (II),Restores HP to 2 allies.\nSlightly increases ally's M.DEF. ,0,26,15,,37,Multiple Allies/Self,3,7,3,0
3428,4,0,Breath of Protection (II),Restores HP to 2 allies.\nSlightly increases ally's P.DEF. ,0,26,15,,37,Multiple Allies/Self,3,5,3,0
3430,4,0,Staff of Assault (III),Greatly restores HP to 1 to 2 allies.\nSlightly increases ally's M.ATK.,0,22,15,,38,Multiple Allies/Self,3,6,2,0
3431,4,0,Staff of Protection (III),Greatly restores HP to 1 to 2 allies.\nSlightly increases ally's M.DEF.,0,22,15,,38,Multiple Allies/Self,3,7,2,0
3435,4,0,Evil Blaze of Leeching (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly restores own HP.,0,22,15,,4,Multiple Enemies/Self,2,3,2,0
3438,4,0,Evil Blaze of Defense (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly reduces enemy's M.DEF.,0,22,15,,8,multiple enemies,2,17,2,0
3439,4,0,Evil Blaze Onslaught (III),Deals great M.DMG to 1 to 2 enemies.\nSlightly reduces enemy's M.ATK.,0,22,15,,8,multiple enemies,2,16,2,0
3452,4,0,,Increases 1 ally's P.ATK by 50%.,0,0,15,,41,Single Ally/Self,0,0,0,0
3453,4,0,,Increases 1 ally's M.ATK by 50%.,0,0,15,,41,Single Ally,0,0,0,0
3454,4,0,,Increases 1 ally's P.ATK by 50%.,0,0,15,,41,Single Ally/Self,0,0,0,0
3455,4,0,,Increases 1 ally's M.ATK by 50%.,0,0,15,,41,Single Ally,0,0,0,0
3456,4,0,,Increases 1 ally's M.ATK by 50%.,0,0,15,,41,Single Ally,0,0,0,0
3457,4,0,,Increases 1 ally's M.ATK by 50%.,0,0,15,,41,Single Ally,0,0,0,0
3458,4,0,,Increases 1 ally's P.ATK by 50%.,0,0,15,,41,Single Ally/Self,0,0,0,0
3459,4,0,,Increases 1 ally's P.ATK by 120%.,0,0,15,,41,Single Ally/Self,0,0,0,0
3476,4,0,,Deals 130% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
3531,1,0,Crimson Lotus of Vengeance (III),Deals great M.DMG to 1 to 2 enemies.\nThe effect goes up by 150% when at a disadvantage.,0,22,15,,20,multiple enemies,2,28,2,0
3598,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3599,4,0,,Deals 120% P.DMG to 2 to 3 enemies.,0,0,15,,2,multiple enemies,0,0,0,0
3600,4,0,,Deals 130% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
3601,4,0,Snack...,Increases P.ATK and P.DEF of 5 allies by 20%.,0,0,15,,41,All Allies/Self,0,0,0,0
3602,4,0,Happy Holidays!,"Halves 5 enemies' P.ATK, M.ATK, P.DEF, and M.DEF.",0,0,15,,43,All Enemies,0,0,0,0
3603,4,0,,Deals 100% P.DMG to 1 enemy\nand halves its P.DEF.,0,0,15,,7,Single Enemy,0,0,0,0
3604,4,0,,Deals 80% P.DMG to 2 to 3 enemies\nand halves their M.ATK.,0,0,15,,8,multiple enemies,0,0,0,0
3605,4,0,"Be Still, My Body...",Deals 150% P.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
3606,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3607,4,0,Snacks Snacks Snacks...,"Increases P.ATK, M.ATK, P.DEF, and M.DEF of 5 allies by 10%.",0,0,15,,41,All Allies/Self,0,0,0,0
3669,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3670,4,0,,Deals 150% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3671,4,0,,Increases 1 ally's P.ATK by 30%.,0,0,15,,41,Single Ally/Self,0,0,0,0
3672,4,0,,Deals 100% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3673,4,0,,Deals 100% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
3674,4,0,,"Halves 5 enemies' P.ATK, M.ATK, P.DEF, and M.DEF.",0,0,15,,43,All Enemies,0,0,0,0
3675,4,0,,Deals 150% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3676,4,0,,Deals 80% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
3677,4,0,,Deals 80% M.DMG to 2 to 3 enemies\nand halves their P.ATK and M.ATK.,0,0,15,,8,multiple enemies,0,0,0,0
3678,4,0,,"Increases P.ATK, P.DEF, M.ATK, and M.DEF of 1 ally by 30%.",0,0,15,,41,Single Ally/Self,0,0,0,0
3679,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
3680,4,0,,Deals 80% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
3681,4,0,,Deals 120% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
3682,4,0,,"Deals 150% P.DMG to 5 enemies\nand halves the enemy's P.ATK, M.ATK, P.DEF and M.DEF.",0,0,15,,7,All Enemies,0,0,0,0
3683,4,0,,Removes ▽ enemies' buffs.,0,0,15,,126,All Enemies,0,0,0,0
3684,4,0,,Removes all debuffs from ▽ allies.,0,0,15,,196,All Allies/Self,0,0,0,0
3685,0,0,Shade Hunter's Soul,This skill is more effective on shade type enemies.,0,0,0,,0,own,0,0,0,0
3687,1,0,Lightning Twin Songs (III),"Deals great M.DMG to 1 to 2 enemies,\nadding 5 hits to your combo during a combo chance.",0,23,15,,10,multiple enemies,2,24,2,0
3688,4,0,Lightning Twin Songs (III),"Deals great M.DMG to 1 to 2 enemies,\nadding 5 hits to your combo during a combo chance.",0,23,15,,10,multiple enemies,2,24,2,0
3771,1,0,Mist of Sorcery (III),"Deals great M.DMG to 1 or 2 enemies.\nIncreases effectiveness when the summon skill ""For Whom The Bell Splashes"" is activated.",0,24,15,,555,multiple enemies,2,28,2,0
3772,4,0,Mist of Sorcery (III),"Deals great M.DMG to 1 or 2 enemies.\nIncreases effectiveness when the summon skill ""For Whom The Bell Splashes"" is activated.",0,24,15,,555,multiple enemies,2,28,2,0
6069,4,0,Heat Sensor,Increases P.ATK and P.DEF of 5 allies by 30%.,0,0,15,,41,All Allies/Self,0,0,0,0
6070,4,0,,Deals 100% P.DMG to 1 enemy\nand halves its P.DEF.,0,0,15,,7,Single Enemy,0,0,0,0
6071,4,0,Poisonous Breath,Deals 100% P.DMG to 5 enemies and halves its P.DEF.,0,0,15,,7,All Enemies,0,0,0,0
6072,4,0,Keheheh...,Increases P.ATK of 5 allies by 30%.,0,0,15,,41,All Allies/Self,0,0,0,0
6073,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
6074,4,0,Rush,Deals 70% P.DMG to 3 enemies.,0,0,15,,1,multiple enemies,0,0,0,0
6075,4,0,Leave this place!,Halves P.ATK of 5 enemies.,0,0,15,,43,All Enemies,0,0,0,0
6076,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
6077,4,0,Get your hands off me!,Increases P.DEF of 5 allies by 20%.,0,0,15,,41,All Allies/Self,0,0,0,0
6078,4,0,GRWOOOOORR!!!,Increases 5 allies' M.ATK by 30%.,0,0,15,,41,All Allies,0,0,0,0
6079,4,0,,Deals 100% M.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
6080,4,0,Tch...!,味方5体の魔法攻撃力を0.2倍アップする。,0,0,15,,41,All Allies,0,0,0,0
6081,4,0,Flare Circle,Deals 200% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
6082,4,0,,Deals 100% M.DMG to 5 enemies.,0,0,15,,1,All Enemies,0,0,0,0
6083,4,0,Fwiiiiiissssssh...,"Halves 5 enemies' P.ATK, M.ATK, P.DEF, and M.DEF.",0,0,15,,43,All Enemies,0,0,0,0
6084,4,0,Poisonous Breath,Deals 150% P.DMG to 5 enemies and halves their P.DEF.,0,0,15,,7,All Enemies,0,0,0,0
6085,4,0,GRAAAAAARRROR!!!,"Increases P.ATK, P.DEF, M.ATK, and M.DEF of 5 allies by 50%.",0,0,15,,41,All Allies/Self,0,0,0,0
6086,4,0,Agh...!,味方5体の魔法攻撃力を0.1倍アップする。,0,0,15,,41,All Allies,0,0,0,0
6087,4,0,Clone,Deals 100% M.DMG to 1 enemy and calls in reinforcements.,0,0,15,,568,Single Enemy,0,0,0,0
6088,4,0,,Deals 100% M.DMG to 3 enemies.,0,0,15,,1,multiple enemies,0,0,0,0
6089,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
6090,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
6091,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
6092,4,0,,Deals 100% P.DMG to 1 enemy.,0,0,15,,1,Single Enemy,0,0,0,0
